# from spn projections from WannierBerri! (not PROCAR, from which the spin projections are kind of wrong)
# following the structure of PROCAR: all bands at 0th k-point, follows all bands at 1st k-point, ...
#  Sx	Sy	Sz
2.540819346905e-01 -1.484138667583e-01 8.560228347778e-01
-1.326657086611e-01 7.766382396221e-02 -9.583663344383e-01
9.495844691992e-02 -1.079628150910e-02 9.864504337311e-01
-1.149794384837e-01 2.247576601803e-02 -9.916324615479e-01
3.314193338156e-02 -1.619760692120e-02 9.831064343452e-01
1.621237955987e-03 -1.730504445732e-02 -9.769779443741e-01
-2.544853091240e-02 3.144265711308e-02 9.853607416153e-01
1.962294057012e-02 -1.369346957654e-02 -9.734668135643e-01
-2.063737064600e-01 2.082588709891e-02 8.026906847954e-01
3.786136507988e-01 -5.606071650982e-02 -8.596823811531e-01
-1.935374587774e-01 2.918975949287e-01 8.878451585770e-01
3.421716392040e-03 -2.235155701637e-01 -6.294371485710e-01
1.455695778131e-01 -9.724865108728e-02 4.697341918945e-01
-2.035163342953e-04 1.124309055740e-04 9.670918583870e-01
1.678605622146e-04 -1.016117093968e-04 9.477103948593e-01
5.523862273549e-05 -3.701193782035e-05 9.999983310699e-01
3.744189962163e-05 -1.670972233114e-05 -9.415676593781e-01
4.636107187252e-04 -2.630493836477e-04 -9.628002047539e-01
-5.046881851740e-04 2.967259497382e-04 -9.999967813492e-01
-9.186284616590e-03 5.351679865271e-03 -9.999421834946e-01
9.259236976504e-03 -5.393809638917e-03 9.999366402626e-01
-3.867751359940e-02 2.233413979411e-02 -9.989660382271e-01
3.939255699515e-02 -2.274683117867e-02 9.989226460457e-01
-4.901290684938e-02 2.829085476696e-02 9.869238138199e-01
1.199606806040e-01 -6.929855048656e-02 9.486187100410e-01
-4.216290265322e-02 2.437355183065e-02 -9.518164992332e-01
-1.913919672370e-02 1.105999946594e-02 -8.935100436211e-01
4.174464568496e-02 -2.408957108855e-02 8.602319955826e-01
9.860342741013e-02 -5.691293254495e-02 -8.460777997971e-01
-1.410805284977e-01 8.145657926798e-02 8.184956908226e-01
6.251656264067e-02 -3.612219169736e-02 -9.612861275673e-01
-1.629082113504e-01 9.405215084553e-02 9.094858765602e-01
-8.385924249887e-02 4.840859770775e-02 9.017052650452e-01
2.242420911789e-01 -1.294638961554e-01 -8.733753561974e-01
3.307289630175e-02 -1.909444108605e-02 1.871975362301e-01
-1.664123535156e-01 9.607953578234e-02 -6.420251131058e-01
5.198300629854e-02 -3.001324273646e-02 8.401809930801e-01
4.358859732747e-02 -2.517003193498e-02 9.573355317116e-01
7.887626998127e-03 -4.562638700008e-03 9.996130466461e-01
2.297495119274e-02 -1.326873432845e-02 9.729209542274e-01
-3.933413326740e-02 2.271283231676e-02 -9.687363505363e-01
5.430135410279e-03 -3.132614307106e-03 -9.954445958138e-01
-9.146150201559e-03 5.282875150442e-03 -9.969647526741e-01
-3.825715102721e-04 2.238552842755e-04 -9.991204738617e-01
2.607120014727e-02 -1.505303476006e-02 -9.953852891922e-01
-5.904509872198e-02 3.404483944178e-02 9.946694374084e-01
5.061744526029e-02 -2.917924895883e-02 -9.970102310181e-01
-6.522956537083e-04 -1.504098530859e-03 9.999948740005e-01
3.472101874650e-03 -2.199557842687e-03 9.989829063416e-01
6.549552083015e-03 -3.573431167752e-03 -9.978599548340e-01
-2.027739956975e-02 1.165284216404e-02 9.967951178551e-01
1.472283434123e-02 -8.435712195933e-03 -9.983814954758e-01
2.849672436714e-01 -1.656797826290e-01 9.380024075508e-01
-3.085502386093e-01 1.791120767593e-01 -9.303660988808e-01
1.456336025149e-02 -1.790492795408e-02 9.925931692123e-01
1.492359396070e-02 6.107959197834e-04 -9.985020160675e-01
9.305461496115e-02 -5.271770805120e-02 9.917488694191e-01
-1.111945435405e-01 6.352338194847e-02 -9.910900592804e-01
-1.666212268174e-02 9.430270642042e-03 9.961989521980e-01
1.771076396108e-02 -9.935626760125e-03 -9.984509348869e-01
-2.933926414698e-03 6.103954510763e-04 9.935641288757e-01
9.920026361942e-02 -6.385805457830e-02 6.471974849701e-01
-5.582872629166e-01 3.289975225925e-01 4.187749922276e-01
1.501272320747e-01 -8.773490786552e-02 -5.980778336525e-01
3.687068820000e-01 -2.193722128868e-01 -7.304468750954e-01
-4.878260940313e-02 3.527374565601e-02 -6.793310046196e-01
4.620758071542e-02 -2.708142623305e-02 9.798770546913e-01
-8.939061313868e-02 5.173113197088e-02 -9.815745353699e-01
1.380452234298e-02 -1.253527589142e-02 9.698314666748e-01
5.531467124820e-02 -2.840240113437e-02 -9.782006144524e-01
1.863983226940e-03 -4.127479717135e-02 9.224252104759e-01
6.622755527496e-02 -1.096925288439e-01 4.989246726036e-01
-1.140290796757e-01 -5.671973340213e-03 -7.303733825684e-01
-7.283723354340e-02 1.470716204494e-02 -9.014153480530e-01
-1.300351470709e-01 -8.811125904322e-02 9.286332726479e-01
2.247570902109e-01 3.640216886997e-01 -8.556999564171e-01
-1.257243007421e-01 -6.720489859581e-01 1.567579656839e-01
-2.346770925215e-04 1.304931938648e-04 9.670834541321e-01
1.850212283898e-04 -1.115662525990e-04 9.477221965790e-01
6.644026143476e-05 -4.349678056315e-05 9.999979138374e-01
5.364012395148e-05 -2.605883855722e-05 -9.415752887726e-01
5.188382929191e-04 -2.949400222860e-04 -9.627965688705e-01
-5.709176766686e-04 3.349222824909e-04 -9.999960064888e-01
-1.074017863721e-02 6.249795202166e-03 -9.999212622643e-01
1.082485076040e-02 -6.299396511167e-03 9.999155402184e-01
-4.425352811813e-02 2.555298246443e-02 -9.986546039581e-01
4.505956172943e-02 -2.601774036884e-02 9.986009001732e-01
-5.708937719464e-02 3.295230120420e-02 9.867056608200e-01
1.263023912907e-01 -7.296159118414e-02 9.540829658508e-01
-3.786793351173e-02 2.189702540636e-02 -9.554945826530e-01
-3.311399603263e-03 1.922356197610e-03 -9.492633938789e-01
1.919879950583e-02 -1.107607502490e-02 9.346957802773e-01
2.764216363430e-01 -1.595347821712e-01 8.299494534731e-02
-3.090860545635e-01 1.784039437771e-01 -1.690259128809e-01
7.669280469418e-02 -4.429596289992e-02 -9.361016154289e-01
-2.001699507236e-01 1.155663579702e-01 8.753317594528e-01
-9.683454781771e-02 5.589953437448e-02 8.251083493233e-01
2.616888880730e-01 -1.510847061872e-01 -8.329226970673e-01
4.436445236206e-02 -2.561488747597e-02 2.598327994347e-01
-1.960444599390e-01 1.131865680218e-01 -6.030396223068e-01
7.243031263351e-02 -4.181740060449e-02 7.560583353043e-01
4.900836572051e-02 -2.829856239259e-02 9.526326060295e-01
8.537954650819e-03 -4.937293007970e-03 9.995891451836e-01
2.660633996129e-02 -1.536492537707e-02 9.717787504196e-01
-4.450641572475e-02 2.569906599820e-02 -9.673535823822e-01
6.494458299130e-03 -3.747160546482e-03 -9.954059123993e-01
-1.176553871483e-02 6.794727407396e-03 -9.967995285988e-01
7.026271778159e-04 -4.018004983664e-04 -9.988483190536e-01
2.338265255094e-02 -1.350110676140e-02 -9.964534044266e-01
-6.105976924300e-02 3.521811217070e-02 9.946269392967e-01
5.515548214316e-02 -3.180147707462e-02 -9.962674379349e-01
-1.184501918033e-03 -7.759378058836e-05 9.999955892563e-01
3.881589276716e-03 -2.447716658935e-03 9.987100362778e-01
4.341043066233e-03 -2.274001017213e-03 -9.985791444778e-01
-2.134441025555e-02 1.225031632930e-02 9.974666237831e-01
1.741061918437e-02 -9.988410398364e-03 -9.983890652657e-01
2.661265134811e-01 -1.552474945784e-01 9.467066526413e-01
-2.823264002800e-01 1.645443737507e-01 -9.419144988060e-01
-5.577172711492e-02 1.438259240240e-02 9.920677542686e-01
1.132333204150e-01 -4.745947197080e-02 -9.898916482925e-01
3.235185146332e-02 -2.138928510249e-02 9.892056584358e-01
-8.582119643688e-02 5.209649726748e-02 -9.936654567719e-01
4.638781026006e-02 -2.691566757858e-02 9.957648515701e-01
-4.930227249861e-02 2.827712334692e-02 -9.977620244026e-01
4.388297442347e-03 -3.219049656764e-03 9.981684684753e-01
-1.992400549352e-02 3.044684976339e-02 9.370477795601e-01
-8.576259016991e-02 3.747614100575e-02 -8.872793316841e-01
-6.518333405256e-02 4.564426094294e-02 8.953334093094e-01
7.270979881287e-02 -5.299986526370e-02 -9.573712944984e-01
1.306774914265e-01 -8.057665079832e-02 -9.401793479919e-01
-6.591740250587e-02 2.692660503089e-02 9.194591045380e-01
-2.320431731641e-02 2.489132992923e-02 -9.318156242371e-01
2.889055991545e-03 1.033182907850e-02 9.536761641502e-01
9.929168224335e-02 -7.854997366667e-02 -9.588530063629e-01
1.625134982169e-02 -9.190581738949e-03 9.886329770088e-01
-5.187042057514e-02 3.820952028036e-02 -9.947500824928e-01
-8.453232236207e-03 4.060835018754e-02 9.797561764717e-01
1.073355320841e-02 -3.157425671816e-02 -9.892663955688e-01
-1.688055247068e-01 9.145686030388e-02 9.613214135170e-01
1.176821663976e-01 -7.962943613529e-02 -9.129601716995e-01
3.886483609676e-01 4.269996657968e-02 8.572636842728e-01
-2.652072289493e-04 1.481350773247e-04 9.670739173889e-01
2.002857654588e-04 -1.203129140777e-04 9.477356672287e-01
7.902118522907e-05 -5.075537046650e-05 9.999974966049e-01
7.105694385245e-05 -3.610558997025e-05 -9.415841698647e-01
5.716016748920e-04 -3.254295152146e-04 -9.627921581268e-01
-6.360305706039e-04 3.725076385308e-04 -9.999952316284e-01
-1.233203429729e-02 7.170397788286e-03 -9.998964667320e-01
1.242994517088e-02 -7.227140944451e-03 9.998905062675e-01
-4.955095425248e-02 2.860974520445e-02 -9.983199238777e-01
5.043786764145e-02 -2.912168018520e-02 9.982555508614e-01
-6.746915727854e-02 3.894626721740e-02 9.862852096558e-01
1.305008679628e-01 -7.538601011038e-02 9.634313583374e-01
-2.929446287453e-02 1.694728247821e-02 -9.615077376366e-01
1.358400564641e-03 -7.733477395959e-04 -9.630132913589e-01
9.152900427580e-03 -5.277998279780e-03 9.525778293610e-01
1.816090643406e-01 -1.048066616058e-01 8.096255064011e-01
-2.045082300901e-01 1.180344671011e-01 -8.364249467850e-01
8.273870497942e-02 -4.777840524912e-02 -8.854998350143e-01
-2.272182106972e-01 1.311857700348e-01 8.042994737625e-01
-9.897705167532e-02 5.713492259383e-02 6.050814986229e-01
2.932766973972e-01 -1.693226248026e-01 -6.710590720177e-01
5.803278833628e-02 -3.350728750229e-02 3.036111295223e-01
-2.374693751335e-01 1.371026635170e-01 -4.862230718136e-01
1.033895239234e-01 -5.968936160207e-02 5.531272888184e-01
5.277989059687e-02 -3.047647513449e-02 9.495174884796e-01
9.047796949744e-03 -5.231842864305e-03 9.995645880699e-01
3.018346801400e-02 -1.743043772876e-02 9.706590175629e-01
-4.915997385979e-02 2.838509343565e-02 -9.660299420357e-01
7.357330061495e-03 -4.244985058904e-03 -9.953399300575e-01
-1.404376886785e-02 8.109402842820e-03 -9.968881607056e-01
1.675147912465e-03 -9.633993613534e-04 -9.983969330788e-01
2.045330032706e-02 -1.180882100016e-02 -9.972598552704e-01
-6.292697042227e-02 3.629811108112e-02 9.945066571236e-01
5.957977473736e-02 -3.436215221882e-02 -9.953491687775e-01
-6.398559780791e-04 1.983362308238e-04 9.999933242798e-01
4.354991484433e-03 -2.737585222349e-03 9.983146786690e-01
3.228964284062e-03 -1.599490526132e-03 -9.988357424736e-01
-2.387957461178e-02 1.368446834385e-02 9.977373480797e-01
2.033811435103e-02 -1.165901869535e-02 -9.985117912292e-01
2.332091927528e-01 -1.363676786423e-01 9.589283466339e-01
-2.460587024689e-01 1.437969207764e-01 -9.554952383041e-01
-6.678678840399e-02 -5.576214753091e-03 9.972738623619e-01
7.874348014593e-02 -1.045772340149e-03 -9.904665350914e-01
5.479536578059e-02 -3.923302888870e-02 9.874396324158e-01
-6.416934728622e-02 4.441669210792e-02 -9.952774047852e-01
9.152093529701e-02 -5.277530103922e-02 9.907323718071e-01
-1.028338149190e-01 5.924860388041e-02 -9.911099672318e-01
5.440754350275e-03 -3.710643155500e-03 9.994198083878e-01
2.347798272967e-02 -1.462322287261e-02 9.822911620140e-01
-4.078087583184e-02 2.468166872859e-02 -9.854519963264e-01
-1.329455059022e-02 7.412521634251e-03 9.931076169014e-01
3.551617264748e-02 -1.952232047915e-02 -9.834676384926e-01
-1.605923287570e-02 9.689830243587e-03 -9.971497058868e-01
2.755775675178e-02 -1.802141033113e-02 -8.543183803558e-01
-4.572025313973e-02 2.629042603076e-02 7.318232059479e-01
-4.557147994637e-02 2.778458222747e-02 -9.328257441521e-01
2.950456440449e-01 -1.747384071350e-01 -9.193897843361e-01
-3.574506193399e-02 2.159047126770e-02 9.894759058952e-01
-4.754479601979e-02 2.446649596095e-02 -9.925670623779e-01
-1.976708322763e-02 9.468958713114e-03 9.809786081314e-01
6.075147539377e-02 -3.406510874629e-02 -9.894024133682e-01
2.142898142338e-01 -1.761438548565e-01 9.289536476135e-01
-7.154408097267e-01 2.467693090439e-01 -2.227280288935e-01
6.952548623085e-01 -2.117535471916e-01 2.442950308323e-01
-2.946214517578e-04 1.652087667026e-04 9.670631885529e-01
2.133153320756e-04 -1.278699637624e-04 9.477512240410e-01
9.293076436734e-05 -5.884114943910e-05 9.999971389771e-01
8.973749208963e-05 -4.683305814979e-05 -9.415940046310e-01
6.200872594491e-04 -3.534295537975e-04 -9.627872705460e-01
-6.983386701904e-04 4.084335814696e-04 -9.999944567680e-01
-1.395351067185e-02 8.106211200356e-03 -9.998677372932e-01
1.406460255384e-02 -8.172375150025e-03 9.998614192009e-01
-5.446968972683e-02 3.144803643227e-02 -9.979752898216e-01
5.542478337884e-02 -3.199960291386e-02 9.979005455971e-01
-8.039212971926e-02 4.640958085656e-02 9.857301712036e-01
1.344562321901e-01 -7.767082750797e-02 9.720194935799e-01
-1.812281273305e-02 1.049644313753e-02 -9.667947888374e-01
2.472656313330e-03 -1.416367595084e-03 -9.669044613838e-01
3.529070876539e-03 -2.033537253737e-03 9.565329551697e-01
1.271984130144e-01 -7.340530306101e-02 9.151412844658e-01
-1.526379138231e-01 8.809553831816e-02 -9.258712530136e-01
6.093487888575e-02 -3.518490120769e-02 -7.830120325089e-01
-2.103391736746e-01 1.214452683926e-01 6.632190942764e-01
-4.868606477976e-02 2.809726633132e-02 1.284742653370e-01
2.708226442337e-01 -1.563591659069e-01 -2.400375157595e-01
7.559917122126e-02 -4.365044832230e-02 3.088098764420e-01
-2.882836759090e-01 1.664371490479e-01 -1.343219429255e-01
1.154017671943e-01 -6.662075966597e-02 6.115311384201e-02
5.492612719536e-02 -3.171570971608e-02 9.478503465652e-01
9.423523209989e-03 -5.449164658785e-03 9.995408654213e-01
3.359630331397e-02 -1.940131373703e-02 9.696540236473e-01
-5.316792428493e-02 3.069860674441e-02 -9.648827314377e-01
8.019069209695e-03 -4.626742098480e-03 -9.952603578568e-01
-1.494658645242e-02 8.628140203655e-03 -9.974060058594e-01
1.609131577425e-03 -9.239778737538e-04 -9.976294040680e-01
1.744998060167e-02 -1.007492281497e-02 -9.978868365288e-01
-6.489209830761e-02 3.743505105376e-02 9.943156242371e-01
6.406972557306e-02 -3.695471584797e-02 -9.941581487656e-01
-4.526172997430e-04 1.978340442292e-04 9.999885559082e-01
4.790352657437e-03 -3.015492577106e-03 9.977231025696e-01
2.826824318618e-03 -1.335038454272e-03 -9.989326596260e-01
-2.705796994269e-02 1.544578000903e-02 9.978951811790e-01
2.375254966319e-02 -1.360030192882e-02 -9.987689256668e-01
1.826726794243e-01 -1.069549173117e-01 9.738480448723e-01
-1.941405236721e-01 1.136017665267e-01 -9.711909294128e-01
2.354421466589e-01 -1.675510108471e-01 9.570347070694e-01
-2.376597076654e-01 1.688730418682e-01 -9.539463520050e-01
3.857707977295e-02 -3.440986946225e-02 9.938482642174e-01
-3.333976119757e-02 3.145735710859e-02 -9.974306821823e-01
1.270641535521e-01 -7.379919290543e-02 9.835946559906e-01
-1.445312798023e-01 8.372830599546e-02 -9.815281033516e-01
-8.381137624383e-03 4.437217954546e-03 9.985830783844e-01
1.963952183723e-02 -1.108200475574e-02 9.914460778236e-01
3.228595852852e-02 -1.892982795835e-02 -9.875884056091e-01
-1.773860678077e-02 1.013403385878e-02 9.879458546638e-01
-3.118188120425e-02 1.782186515629e-02 -9.899290800095e-01
1.372958533466e-02 -7.367191836238e-03 -9.916248321533e-01
-1.002339553088e-02 3.996518906206e-03 9.623819589615e-01
-2.737149363384e-03 6.914273253642e-04 -9.937381148338e-01
-2.816320396960e-02 1.775918342173e-02 -9.447439908981e-01
2.371449321508e-01 -5.737845972180e-02 -7.796986103058e-01
7.797461003065e-02 -1.201074048877e-01 9.226582050323e-01
-2.926313690841e-02 4.583764821291e-02 -9.826223254204e-01
-6.805255264044e-02 3.378608822823e-02 9.699678421021e-01
1.407288610935e-01 -7.884483784437e-02 -9.793946743011e-01
-1.156205963343e-02 -5.668916180730e-02 9.822126626968e-01
-2.706298530102e-01 2.332287430763e-01 -7.861096262932e-01
7.691949009895e-01 1.352248042822e-01 4.088738560677e-01
-3.234464675188e-04 1.817461161409e-04 9.670512080193e-01
2.253345301142e-04 -1.348644145764e-04 9.477688670158e-01
1.071148944902e-04 -6.699127698084e-05 9.999967217445e-01
1.102633177652e-04 -5.872764086234e-05 -9.416048526764e-01
6.630523130298e-04 -3.781741252169e-04 -9.627819061279e-01
-7.569103036076e-04 4.422829952091e-04 -9.999936819077e-01
-1.559387240559e-02 9.057236835361e-03 -9.998350143433e-01
1.571960560977e-02 -9.129128418863e-03 9.998282790184e-01
-5.891110002995e-02 3.401115164161e-02 -9.976360201836e-01
5.992482602596e-02 -3.459633886814e-02 9.975513815880e-01
-9.446968883276e-02 5.454127490520e-02 9.852651953697e-01
1.369092315435e-01 -7.908975332975e-02 9.776365160942e-01
-5.037365946919e-03 2.939943689853e-03 -9.700788259506e-01
1.928709796630e-03 -1.101883826777e-03 -9.665035009384e-01
9.749766322784e-04 -5.619241273962e-04 9.537586569786e-01
1.019762009382e-01 -5.884909629822e-02 9.449895024300e-01
-1.285156011581e-01 7.417237013578e-02 -9.495828151703e-01
-1.419878099114e-02 8.195621892810e-03 -6.384757161140e-01
-1.067722886801e-01 6.165689229965e-02 4.727576375008e-01
4.620519466698e-03 -2.681592013687e-03 -2.327456325293e-01
2.044085264206e-01 -1.180147901177e-01 1.578517258167e-01
1.040440350771e-01 -6.007731333375e-02 2.240955233574e-01
-2.811263203621e-01 1.623057276011e-01 5.082070827484e-01
3.418430685997e-02 -1.972847431898e-02 -4.823848903179e-01
5.552455410361e-02 -3.206132352352e-02 9.474232792854e-01
9.676144458354e-03 -5.594541318715e-03 9.995195269585e-01
3.671789169312e-02 -2.120363712311e-02 9.688810706139e-01
-5.640299245715e-02 3.256609290838e-02 -9.640572667122e-01
8.505433797836e-03 -4.907265305519e-03 -9.951813817024e-01
-1.252957992256e-02 7.230544462800e-03 -9.983532428741e-01
-1.017364906147e-03 5.941505078226e-04 -9.965729117393e-01
1.444471161813e-02 -8.340083062649e-03 -9.984046816826e-01
-6.711570173502e-02 3.871217370033e-02 9.940567016602e-01
6.883360445499e-02 -3.970455378294e-02 -9.925219416618e-01
-6.863409653306e-04 5.318316398188e-04 9.999758601189e-01
4.993675742298e-03 -3.142600879073e-03 9.968055486679e-01
3.229852067307e-03 -1.531088259071e-03 -9.989466071129e-01
-2.971689589322e-02 1.683557406068e-02 9.980505704880e-01
2.838372811675e-02 -1.620954275131e-02 -9.987130761147e-01
1.190327852964e-01 -6.966505199671e-02 9.866814613342e-01
-1.319401115179e-01 7.721579074860e-02 -9.849840402603e-01
2.880556285381e-01 -1.830741614103e-01 9.393516778946e-01
-2.918519377708e-01 1.852639764547e-01 -9.372221827507e-01
1.175056677312e-03 -1.680830679834e-02 9.968559741974e-01
5.819784943014e-03 1.290522143245e-02 -9.988389015198e-01
1.506783813238e-01 -8.820980787277e-02 9.773256182671e-01
-1.668809056282e-01 9.737677127123e-02 -9.736685156822e-01
-3.521611541510e-02 2.161987312138e-02 9.971406459808e-01
4.000583663583e-02 -2.433282136917e-02 -9.886383414268e-01
2.499408274889e-02 -1.465873792768e-02 9.943020939827e-01
2.588075120002e-03 -1.564901904203e-03 9.847285151482e-01
-2.622858248651e-02 1.512049790472e-02 -9.909178018570e-01
2.978930808604e-02 -1.578600518405e-02 -9.752140641212e-01
-4.044992104173e-02 2.140881121159e-02 9.641139507294e-01
-2.285578986630e-03 -2.477857517079e-03 -9.806587100029e-01
2.980722114444e-02 -1.528541184962e-02 -9.590383768082e-01
5.365193262696e-02 -3.011631034315e-02 9.597484469414e-01
-5.043398737907e-01 2.950229048729e-01 7.859551906586e-01
-6.049570813775e-02 3.403478488326e-02 -9.668039083481e-01
4.717473983765e-01 -2.756476700306e-01 -7.905832529068e-01
-1.218659132719e-01 7.157003134489e-02 9.545586705208e-01
2.053611427546e-01 -1.252408921719e-01 -9.654106497765e-01
1.800123602152e-02 1.936550717801e-03 9.911454319954e-01
-5.770051851869e-02 4.254509136081e-02 -9.757462143898e-01
-3.515321877785e-04 1.979850349016e-04 9.670378565788e-01
2.361165534239e-04 -1.411458360963e-04 9.477882981300e-01
